"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis"
"1129",148064,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","M",3,0,148064,2020-03-17 01:00:00,"05114"
"1130",148065,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","W",3,0,148065,2020-03-11 01:00:00,"05114"
"1131",148066,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","W",2,0,148066,2020-03-12 01:00:00,"05114"
"1132",148067,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","W",2,0,148067,2020-03-13 01:00:00,"05114"
"1133",148068,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","W",1,0,148068,2020-03-14 01:00:00,"05114"
"1134",148069,5,"Nordrhein-Westfalen","SK Krefeld","A35-A59","W",1,0,148069,2020-03-18 01:00:00,"05114"
"1135",148070,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","M",1,0,148070,2020-03-16 01:00:00,"05114"
"1136",148071,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","M",2,0,148071,2020-03-18 01:00:00,"05114"
"1137",148072,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","W",1,0,148072,2020-03-12 01:00:00,"05114"
"1138",148073,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","W",1,0,148073,2020-03-14 01:00:00,"05114"
"1139",148074,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","W",1,0,148074,2020-03-16 01:00:00,"05114"
"1140",148075,5,"Nordrhein-Westfalen","SK Krefeld","A60-A79","W",1,0,148075,2020-03-18 01:00:00,"05114"
"1141",148076,5,"Nordrhein-Westfalen","SK Krefeld","A80+","M",1,0,148076,2020-03-15 01:00:00,"05114"
"1142",148077,5,"Nordrhein-Westfalen","SK Krefeld","A80+","W",1,0,148077,2020-03-16 01:00:00,"05114"
"1143",148078,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","M",1,0,148078,2020-03-10 01:00:00,"05116"
"1144",148079,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","M",2,0,148079,2020-03-12 01:00:00,"05116"
"1145",148080,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","M",2,0,148080,2020-03-14 01:00:00,"05116"
"1146",148081,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","W",1,0,148081,2020-03-10 01:00:00,"05116"
"1147",148082,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","W",1,0,148082,2020-03-12 01:00:00,"05116"
"1148",148083,5,"Nordrhein-Westfalen","SK Mönchengladbach","A15-A34","W",5,0,148083,2020-03-14 01:00:00,"05116"
"1149",148084,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","M",2,0,148084,2020-03-10 01:00:00,"05116"
"1150",148085,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","M",1,0,148085,2020-03-12 01:00:00,"05116"
"1151",148086,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","M",4,0,148086,2020-03-13 01:00:00,"05116"
"1152",148087,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","M",2,0,148087,2020-03-14 01:00:00,"05116"
"1153",148088,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","W",2,0,148088,2020-03-10 01:00:00,"05116"
"1154",148089,5,"Nordrhein-Westfalen","SK Mönchengladbach","A35-A59","W",2,0,148089,2020-03-14 01:00:00,"05116"
"1155",148090,5,"Nordrhein-Westfalen","SK Mönchengladbach","A60-A79","M",1,0,148090,2020-03-06 01:00:00,"05116"
"1156",148091,5,"Nordrhein-Westfalen","SK Mönchengladbach","A60-A79","M",1,0,148091,2020-03-12 01:00:00,"05116"
"1157",148092,5,"Nordrhein-Westfalen","SK Mönchengladbach","A60-A79","M",3,0,148092,2020-03-14 01:00:00,"05116"
"1158",148093,5,"Nordrhein-Westfalen","SK Mönchengladbach","A60-A79","W",1,0,148093,2020-03-10 01:00:00,"05116"
"1159",148094,5,"Nordrhein-Westfalen","SK Mönchengladbach","A60-A79","W",1,0,148094,2020-03-13 01:00:00,"05116"
"1160",148095,5,"Nordrhein-Westfalen","SK Mönchengladbach","unbekannt","unbekannt",2,0,148095,2020-03-14 01:00:00,"05116"
"1161",148096,5,"Nordrhein-Westfalen","SK Mönchengladbach","unbekannt","W",1,0,148096,2020-03-13 01:00:00,"05116"
"1162",148097,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A15-A34","M",2,0,148097,2020-03-11 01:00:00,"05117"
"1163",148098,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A15-A34","W",2,0,148098,2020-03-11 01:00:00,"05117"
"1164",148099,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","M",1,0,148099,2020-03-12 01:00:00,"05117"
"1165",148100,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","M",1,0,148100,2020-03-13 01:00:00,"05117"
"1166",148101,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","M",1,0,148101,2020-03-16 01:00:00,"05117"
"1167",148102,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","M",3,0,148102,2020-03-17 01:00:00,"05117"
"1168",148103,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","M",2,0,148103,2020-03-18 01:00:00,"05117"
"1169",148104,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","W",2,0,148104,2020-03-13 01:00:00,"05117"
"1170",148105,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A35-A59","W",1,0,148105,2020-03-16 01:00:00,"05117"
"1171",148106,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A60-A79","M",1,0,148106,2020-03-17 01:00:00,"05117"
"1172",148107,5,"Nordrhein-Westfalen","SK Mülheim a.d.Ruhr","A60-A79","M",1,0,148107,2020-03-18 01:00:00,"05117"
"1173",148108,5,"Nordrhein-Westfalen","SK Oberhausen","A15-A34","W",2,0,148108,2020-03-18 01:00:00,"05119"
"1174",148109,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","M",1,0,148109,2020-03-12 01:00:00,"05119"
"1175",148110,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","M",2,0,148110,2020-03-13 01:00:00,"05119"
"1176",148111,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","M",1,0,148111,2020-03-14 01:00:00,"05119"
"1177",148112,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","M",2,0,148112,2020-03-18 01:00:00,"05119"
"1178",148113,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","W",1,0,148113,2020-03-12 01:00:00,"05119"
"1179",148114,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","W",1,0,148114,2020-03-17 01:00:00,"05119"
"1180",148115,5,"Nordrhein-Westfalen","SK Oberhausen","A35-A59","W",1,0,148115,2020-03-18 01:00:00,"05119"
"1181",148116,5,"Nordrhein-Westfalen","SK Remscheid","A15-A34","M",1,0,148116,2020-03-12 01:00:00,"05120"
"1182",148117,5,"Nordrhein-Westfalen","SK Remscheid","A15-A34","W",1,0,148117,2020-03-11 01:00:00,"05120"
"1183",148118,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","M",1,0,148118,2020-03-10 01:00:00,"05120"
"1184",148119,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","M",1,0,148119,2020-03-12 01:00:00,"05120"
"1185",148120,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","M",1,0,148120,2020-03-14 01:00:00,"05120"
"1186",148121,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","M",2,0,148121,2020-03-17 01:00:00,"05120"
"1187",148122,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","W",1,0,148122,2020-03-10 01:00:00,"05120"
"1188",148123,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","W",1,0,148123,2020-03-16 01:00:00,"05120"
"1189",148124,5,"Nordrhein-Westfalen","SK Remscheid","A35-A59","W",1,0,148124,2020-03-18 01:00:00,"05120"
"1190",148125,5,"Nordrhein-Westfalen","SK Remscheid","A60-A79","M",1,0,148125,2020-03-10 01:00:00,"05120"
"1191",148126,5,"Nordrhein-Westfalen","SK Remscheid","A60-A79","M",1,0,148126,2020-03-18 01:00:00,"05120"
"1192",148127,5,"Nordrhein-Westfalen","SK Remscheid","A60-A79","W",1,0,148127,2020-03-10 01:00:00,"05120"
"1193",148128,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","M",2,0,148128,2020-03-10 01:00:00,"05122"
"1194",148129,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","M",1,0,148129,2020-03-14 01:00:00,"05122"
"1195",148130,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","M",1,0,148130,2020-03-15 01:00:00,"05122"
"1196",148131,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","M",1,0,148131,2020-03-16 01:00:00,"05122"
"1197",148132,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","W",1,0,148132,2020-03-12 01:00:00,"05122"
"1198",148133,5,"Nordrhein-Westfalen","SK Solingen","A35-A59","W",1,0,148133,2020-03-14 01:00:00,"05122"
"1199",148134,5,"Nordrhein-Westfalen","SK Solingen","A60-A79","M",1,0,148134,2020-03-10 01:00:00,"05122"
"1200",148135,5,"Nordrhein-Westfalen","SK Solingen","A60-A79","M",1,0,148135,2020-03-12 01:00:00,"05122"
"1201",148136,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","M",1,0,148136,2020-03-13 01:00:00,"05124"
"1202",148137,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","M",1,0,148137,2020-03-16 01:00:00,"05124"
"1203",148138,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","M",2,0,148138,2020-03-17 01:00:00,"05124"
"1204",148139,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","M",1,0,148139,2020-03-18 01:00:00,"05124"
"1205",148140,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","W",1,0,148140,2020-03-14 01:00:00,"05124"
"1206",148141,5,"Nordrhein-Westfalen","SK Wuppertal","A15-A34","W",1,0,148141,2020-03-17 01:00:00,"05124"
"1207",148142,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",1,0,148142,2020-03-11 01:00:00,"05124"
"1208",148143,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",1,0,148143,2020-03-12 01:00:00,"05124"
"1209",148144,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",3,0,148144,2020-03-13 01:00:00,"05124"
"1210",148145,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",2,0,148145,2020-03-14 01:00:00,"05124"
"1211",148146,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",3,0,148146,2020-03-16 01:00:00,"05124"
"1212",148147,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",2,0,148147,2020-03-17 01:00:00,"05124"
"1213",148148,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","M",3,0,148148,2020-03-18 01:00:00,"05124"
"1214",148149,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","W",1,0,148149,2020-03-13 01:00:00,"05124"
"1215",148150,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","W",3,0,148150,2020-03-14 01:00:00,"05124"
"1216",148151,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","W",2,0,148151,2020-03-16 01:00:00,"05124"
"1217",148152,5,"Nordrhein-Westfalen","SK Wuppertal","A35-A59","W",1,0,148152,2020-03-17 01:00:00,"05124"
"1218",148153,5,"Nordrhein-Westfalen","SK Wuppertal","A60-A79","M",1,0,148153,2020-03-17 01:00:00,"05124"
"1219",148154,5,"Nordrhein-Westfalen","SK Wuppertal","A60-A79","W",1,0,148154,2020-03-15 01:00:00,"05124"
"1220",148155,5,"Nordrhein-Westfalen","SK Wuppertal","A60-A79","W",1,0,148155,2020-03-16 01:00:00,"05124"
"1221",148156,5,"Nordrhein-Westfalen","SK Wuppertal","A60-A79","W",2,0,148156,2020-03-17 01:00:00,"05124"
"1222",148157,5,"Nordrhein-Westfalen","SK Wuppertal","A80+","M",1,0,148157,2020-03-17 01:00:00,"05124"
"1223",148158,5,"Nordrhein-Westfalen","SK Wuppertal","A80+","M",1,0,148158,2020-03-18 01:00:00,"05124"
"1224",148159,5,"Nordrhein-Westfalen","SK Wuppertal","A80+","W",1,0,148159,2020-03-17 01:00:00,"05124"
"1225",148160,5,"Nordrhein-Westfalen","LK Kleve","A05-A14","W",1,0,148160,2020-03-13 01:00:00,"05154"
"1226",148161,5,"Nordrhein-Westfalen","LK Kleve","A05-A14","W",2,0,148161,2020-03-14 01:00:00,"05154"
"1227",148162,5,"Nordrhein-Westfalen","LK Kleve","A05-A14","W",1,0,148162,2020-03-16 01:00:00,"05154"
"1228",148163,5,"Nordrhein-Westfalen","LK Kleve","A15-A34","M",1,0,148163,2020-03-13 01:00:00,"05154"
"1229",148164,5,"Nordrhein-Westfalen","LK Kleve","A15-A34","M",3,0,148164,2020-03-16 01:00:00,"05154"
"1230",148165,5,"Nordrhein-Westfalen","LK Kleve","A15-A34","M",1,0,148165,2020-03-17 01:00:00,"05154"
"1231",148166,5,"Nordrhein-Westfalen","LK Kleve","A15-A34","W",2,0,148166,2020-03-13 01:00:00,"05154"
"1232",148167,5,"Nordrhein-Westfalen","LK Kleve","A15-A34","W",3,0,148167,2020-03-17 01:00:00,"05154"
"1233",148168,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",2,0,148168,2020-03-10 01:00:00,"05154"
"1234",148169,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",1,0,148169,2020-03-11 01:00:00,"05154"
"1235",148170,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",1,0,148170,2020-03-13 01:00:00,"05154"
"1236",148171,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",1,0,148171,2020-03-14 01:00:00,"05154"
"1237",148172,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",10,0,148172,2020-03-16 01:00:00,"05154"
"1238",148173,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",4,0,148173,2020-03-17 01:00:00,"05154"
"1239",148174,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","M",10,0,148174,2020-03-18 01:00:00,"05154"
"1240",148175,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",1,0,148175,2020-03-11 01:00:00,"05154"
"1241",148176,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",3,0,148176,2020-03-12 01:00:00,"05154"
"1242",148177,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",4,0,148177,2020-03-14 01:00:00,"05154"
"1243",148178,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",4,0,148178,2020-03-16 01:00:00,"05154"
"1244",148179,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",2,0,148179,2020-03-17 01:00:00,"05154"
"1245",148180,5,"Nordrhein-Westfalen","LK Kleve","A35-A59","W",2,0,148180,2020-03-18 01:00:00,"05154"
"1246",148181,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","M",2,0,148181,2020-03-13 01:00:00,"05154"
"1247",148182,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","M",1,0,148182,2020-03-16 01:00:00,"05154"
"1248",148183,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","M",1,0,148183,2020-03-17 01:00:00,"05154"
"1249",148184,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","M",1,0,148184,2020-03-18 01:00:00,"05154"
"1250",148185,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","W",1,0,148185,2020-03-13 01:00:00,"05154"
"1251",148186,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","W",1,0,148186,2020-03-17 01:00:00,"05154"
"1252",148187,5,"Nordrhein-Westfalen","LK Kleve","A60-A79","W",2,0,148187,2020-03-18 01:00:00,"05154"
"1253",148188,5,"Nordrhein-Westfalen","LK Kleve","A80+","W",1,0,148188,2020-03-18 01:00:00,"05154"
"1254",148189,5,"Nordrhein-Westfalen","LK Mettmann","A15-A34","M",1,0,148189,2020-03-11 01:00:00,"05158"
"1255",148190,5,"Nordrhein-Westfalen","LK Mettmann","A15-A34","M",1,0,148190,2020-03-14 01:00:00,"05158"
"1256",148191,5,"Nordrhein-Westfalen","LK Mettmann","A15-A34","W",1,0,148191,2020-03-16 01:00:00,"05158"
"1257",148192,5,"Nordrhein-Westfalen","LK Mettmann","A15-A34","W",2,0,148192,2020-03-17 01:00:00,"05158"
"1258",148193,5,"Nordrhein-Westfalen","LK Mettmann","A15-A34","W",2,0,148193,2020-03-18 01:00:00,"05158"
"1259",148194,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",1,0,148194,2020-03-09 01:00:00,"05158"
"1260",148195,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",1,0,148195,2020-03-11 01:00:00,"05158"
"1261",148196,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",3,0,148196,2020-03-12 01:00:00,"05158"
"1262",148197,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",1,0,148197,2020-03-13 01:00:00,"05158"
"1263",148198,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",1,0,148198,2020-03-14 01:00:00,"05158"
"1264",148199,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",8,0,148199,2020-03-16 01:00:00,"05158"
"1265",148200,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",9,0,148200,2020-03-17 01:00:00,"05158"
"1266",148201,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","M",6,0,148201,2020-03-18 01:00:00,"05158"
"1267",148202,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",1,0,148202,2020-03-06 01:00:00,"05158"
"1268",148203,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",1,0,148203,2020-03-09 01:00:00,"05158"
"1269",148204,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",1,0,148204,2020-03-11 01:00:00,"05158"
"1270",148205,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",1,0,148205,2020-03-12 01:00:00,"05158"
"1271",148206,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",3,0,148206,2020-03-14 01:00:00,"05158"
"1272",148207,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",9,0,148207,2020-03-16 01:00:00,"05158"
"1273",148208,5,"Nordrhein-Westfalen","LK Mettmann","A35-A59","W",4,0,148208,2020-03-17 01:00:00,"05158"
"1274",148209,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","M",1,0,148209,2020-03-11 01:00:00,"05158"
"1275",148210,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","M",1,0,148210,2020-03-12 01:00:00,"05158"
"1276",148211,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","M",1,0,148211,2020-03-13 01:00:00,"05158"
"1277",148212,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","M",3,0,148212,2020-03-16 01:00:00,"05158"
"1278",148213,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","M",1,0,148213,2020-03-17 01:00:00,"05158"
"1279",148214,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","W",1,0,148214,2020-03-09 01:00:00,"05158"
"1280",148215,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","W",1,0,148215,2020-03-10 01:00:00,"05158"
"1281",148216,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","W",1,0,148216,2020-03-17 01:00:00,"05158"
"1282",148217,5,"Nordrhein-Westfalen","LK Mettmann","A60-A79","W",1,0,148217,2020-03-18 01:00:00,"05158"
"1283",148218,5,"Nordrhein-Westfalen","LK Mettmann","A80+","M",1,0,148218,2020-03-17 01:00:00,"05158"
"1284",148219,5,"Nordrhein-Westfalen","LK Mettmann","A80+","M",2,0,148219,2020-03-18 01:00:00,"05158"
"1285",148220,5,"Nordrhein-Westfalen","LK Mettmann","A80+","W",1,0,148220,2020-03-18 01:00:00,"05158"
"1286",148221,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A15-A34","M",1,0,148221,2020-03-02 01:00:00,"05162"
"1287",148222,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A15-A34","M",1,0,148222,2020-03-16 01:00:00,"05162"
"1288",148223,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A15-A34","M",1,0,148223,2020-03-17 01:00:00,"05162"
"1289",148224,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A15-A34","W",1,0,148224,2020-03-10 01:00:00,"05162"
"1290",148225,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A15-A34","W",1,0,148225,2020-03-17 01:00:00,"05162"
"1291",148226,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,148226,2020-03-03 01:00:00,"05162"
"1292",148227,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,148227,2020-03-11 01:00:00,"05162"
"1293",148228,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,148228,2020-03-12 01:00:00,"05162"
"1294",148229,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",5,0,148229,2020-03-13 01:00:00,"05162"
"1295",148230,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,148230,2020-03-14 01:00:00,"05162"
"1296",148231,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,148231,2020-03-15 01:00:00,"05162"
"1297",148232,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",3,0,148232,2020-03-16 01:00:00,"05162"
"1298",148233,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",2,0,148233,2020-03-17 01:00:00,"05162"
"1299",148234,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",2,0,148234,2020-03-11 01:00:00,"05162"
"1300",148235,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,148235,2020-03-12 01:00:00,"05162"
"1301",148236,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,148236,2020-03-13 01:00:00,"05162"
"1302",148237,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,148237,2020-03-14 01:00:00,"05162"
"1303",148238,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",2,0,148238,2020-03-16 01:00:00,"05162"
"1304",148239,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",4,0,148239,2020-03-17 01:00:00,"05162"
"1305",148240,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",1,0,148240,2020-03-11 01:00:00,"05162"
"1306",148241,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",2,0,148241,2020-03-13 01:00:00,"05162"
"1307",148242,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",1,0,148242,2020-03-14 01:00:00,"05162"
"1308",148243,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",3,0,148243,2020-03-16 01:00:00,"05162"
"1309",148244,5,"Nordrhein-Westfalen","LK Viersen","A00-A04","W",1,0,148244,2020-03-15 01:00:00,"05166"
"1310",148245,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","M",1,0,148245,2020-03-03 01:00:00,"05166"
"1311",148246,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","M",1,0,148246,2020-03-17 01:00:00,"05166"
"1312",148247,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",2,0,148247,2020-03-11 01:00:00,"05166"
"1313",148248,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",1,0,148248,2020-03-16 01:00:00,"05166"
"1314",148249,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",1,0,148249,2020-03-18 01:00:00,"05166"
"1315",148250,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",1,0,148250,2020-03-12 01:00:00,"05166"
"1316",148251,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",5,0,148251,2020-03-14 01:00:00,"05166"
"1317",148252,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",3,0,148252,2020-03-15 01:00:00,"05166"
"1318",148253,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",1,0,148253,2020-03-17 01:00:00,"05166"
"1319",148254,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,148254,2020-03-05 01:00:00,"05166"
"1320",148255,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,148255,2020-03-11 01:00:00,"05166"
"1321",148256,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",2,0,148256,2020-03-12 01:00:00,"05166"
"1322",148257,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,148257,2020-03-14 01:00:00,"05166"
"1323",148258,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",2,0,148258,2020-03-15 01:00:00,"05166"
"1324",148259,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,148259,2020-03-16 01:00:00,"05166"
"1325",148260,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",3,0,148260,2020-03-17 01:00:00,"05166"
"1326",148261,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,148261,2020-03-18 01:00:00,"05166"
"1327",148262,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",1,0,148262,2020-03-11 01:00:00,"05166"
"1328",148263,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",1,0,148263,2020-03-12 01:00:00,"05166"
"1329",148264,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",2,0,148264,2020-03-14 01:00:00,"05166"
"1330",148265,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",2,0,148265,2020-03-17 01:00:00,"05166"
"1331",148266,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,148266,2020-02-27 01:00:00,"05166"
"1332",148267,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,148267,2020-03-15 01:00:00,"05166"
"1333",148268,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",2,0,148268,2020-03-17 01:00:00,"05166"
"1334",148269,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",2,0,148269,2020-03-16 01:00:00,"05170"
