"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"182",195249,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,195249,2020-03-15 01:00:00,"01056","24.03.2020 00:00",0,0
"183",195250,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,195250,2020-03-16 01:00:00,"01056","24.03.2020 00:00",0,0
"184",195251,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",4,0,195251,2020-03-17 01:00:00,"01056","24.03.2020 00:00",0,0
"185",195252,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",2,0,195252,2020-03-18 01:00:00,"01056","24.03.2020 00:00",0,0
"186",195253,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",4,0,195253,2020-03-19 01:00:00,"01056","24.03.2020 00:00",0,0
"187",195254,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",5,0,195254,2020-03-20 01:00:00,"01056","24.03.2020 00:00",0,0
"188",195255,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,195255,2020-03-21 01:00:00,"01056","24.03.2020 00:00",0,0
"189",195256,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,195256,2020-03-13 01:00:00,"01056","24.03.2020 00:00",0,0
"190",195257,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,195257,2020-03-14 01:00:00,"01056","24.03.2020 00:00",0,0
"191",195258,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,195258,2020-03-15 01:00:00,"01056","24.03.2020 00:00",0,0
"192",195259,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,195259,2020-03-16 01:00:00,"01056","24.03.2020 00:00",0,0
"193",195260,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,195260,2020-03-17 01:00:00,"01056","24.03.2020 00:00",0,0
"194",195261,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,195261,2020-03-18 01:00:00,"01056","24.03.2020 00:00",0,0
"195",195262,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,195262,2020-03-20 01:00:00,"01056","24.03.2020 00:00",0,0
"196",195263,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",3,0,195263,2020-03-21 01:00:00,"01056","24.03.2020 00:00",0,0
"197",195264,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",2,0,195264,2020-03-11 01:00:00,"01056","24.03.2020 00:00",0,0
"198",195265,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",2,0,195265,2020-03-20 01:00:00,"01056","24.03.2020 00:00",0,0
"199",195266,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,195266,2020-03-06 01:00:00,"01056","24.03.2020 00:00",0,0
"200",195267,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,195267,2020-03-10 01:00:00,"01056","24.03.2020 00:00",0,0
"201",195268,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,195268,2020-03-11 01:00:00,"01056","24.03.2020 00:00",0,0
"202",195269,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",2,0,195269,2020-03-17 01:00:00,"01056","24.03.2020 00:00",0,0
"203",195270,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,195270,2020-03-18 01:00:00,"01056","24.03.2020 00:00",0,0
"204",195271,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,195271,2020-03-22 01:00:00,"01056","24.03.2020 00:00",1,0
"205",195272,1,"Schleswig-Holstein","LK Pinneberg","A80+","M",1,0,195272,2020-03-21 01:00:00,"01056","24.03.2020 00:00",0,0
"206",195273,1,"Schleswig-Holstein","LK Plön","A15-A34","M",1,0,195273,2020-03-21 01:00:00,"01057","24.03.2020 00:00",0,0
"207",195274,1,"Schleswig-Holstein","LK Plön","A15-A34","W",1,0,195274,2020-03-21 01:00:00,"01057","24.03.2020 00:00",0,0
"208",195275,1,"Schleswig-Holstein","LK Plön","A15-A34","W",1,0,195275,2020-03-23 01:00:00,"01057","24.03.2020 00:00",1,0
"209",195276,1,"Schleswig-Holstein","LK Plön","A35-A59","M",2,0,195276,2020-03-09 01:00:00,"01057","24.03.2020 00:00",0,0
"210",195277,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195277,2020-03-14 01:00:00,"01057","24.03.2020 00:00",0,0
"211",195278,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195278,2020-03-16 01:00:00,"01057","24.03.2020 00:00",0,0
"212",195279,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195279,2020-03-20 01:00:00,"01057","24.03.2020 00:00",0,0
"213",195280,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195280,2020-03-21 01:00:00,"01057","24.03.2020 00:00",0,0
"214",195281,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195281,2020-03-22 01:00:00,"01057","24.03.2020 00:00",0,0
"215",195282,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,195282,2020-03-23 01:00:00,"01057","24.03.2020 00:00",1,0
"216",195283,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,195283,2020-03-14 01:00:00,"01057","24.03.2020 00:00",0,0
"217",195284,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,195284,2020-03-17 01:00:00,"01057","24.03.2020 00:00",0,0
"218",195285,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,195285,2020-03-19 01:00:00,"01057","24.03.2020 00:00",0,0
"219",195286,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,0,195286,2020-03-14 01:00:00,"01057","24.03.2020 00:00",0,0
"220",195287,1,"Schleswig-Holstein","LK Plön","A60-A79","M",2,0,195287,2020-03-18 01:00:00,"01057","24.03.2020 00:00",0,0
"221",195288,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,0,195288,2020-03-22 01:00:00,"01057","24.03.2020 00:00",0,0
"222",195289,1,"Schleswig-Holstein","LK Plön","A60-A79","W",1,0,195289,2020-03-16 01:00:00,"01057","24.03.2020 00:00",0,0
"223",195290,1,"Schleswig-Holstein","LK Plön","A60-A79","W",2,0,195290,2020-03-22 01:00:00,"01057","24.03.2020 00:00",0,0
"224",195291,1,"Schleswig-Holstein","LK Plön","A60-A79","W",1,0,195291,2020-03-23 01:00:00,"01057","24.03.2020 00:00",1,0
"225",195292,1,"Schleswig-Holstein","LK Plön","A80+","M",1,0,195292,2020-03-23 01:00:00,"01057","24.03.2020 00:00",1,0
"226",195293,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,195293,2020-03-22 01:00:00,"01058","24.03.2020 00:00",0,0
"227",195294,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,195294,2020-03-23 01:00:00,"01058","24.03.2020 00:00",1,0
"228",195295,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",2,0,195295,2020-03-15 01:00:00,"01058","24.03.2020 00:00",0,0
"229",195296,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",2,0,195296,2020-03-19 01:00:00,"01058","24.03.2020 00:00",0,0
"230",195297,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",1,0,195297,2020-03-20 01:00:00,"01058","24.03.2020 00:00",0,0
"231",195298,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,195298,2020-03-11 01:00:00,"01058","24.03.2020 00:00",0,0
"232",195299,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,195299,2020-03-13 01:00:00,"01058","24.03.2020 00:00",0,0
"233",195300,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,195300,2020-03-15 01:00:00,"01058","24.03.2020 00:00",0,0
"234",195301,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,195301,2020-03-17 01:00:00,"01058","24.03.2020 00:00",0,0
"235",195302,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,195302,2020-03-18 01:00:00,"01058","24.03.2020 00:00",0,0
"236",195303,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,195303,2020-03-20 01:00:00,"01058","24.03.2020 00:00",0,0
"237",195304,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,195304,2020-03-22 01:00:00,"01058","24.03.2020 00:00",0,0
"238",195305,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",3,0,195305,2020-03-23 01:00:00,"01058","24.03.2020 00:00",1,0
"239",195306,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,195306,2020-03-11 01:00:00,"01058","24.03.2020 00:00",0,0
"240",195307,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,195307,2020-03-17 01:00:00,"01058","24.03.2020 00:00",0,0
"241",195308,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,195308,2020-03-18 01:00:00,"01058","24.03.2020 00:00",0,0
"242",195309,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,195309,2020-03-20 01:00:00,"01058","24.03.2020 00:00",0,0
"243",195310,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,195310,2020-03-21 01:00:00,"01058","24.03.2020 00:00",0,0
"244",195311,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",2,0,195311,2020-03-23 01:00:00,"01058","24.03.2020 00:00",1,0
"245",195312,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,195312,2020-03-12 01:00:00,"01058","24.03.2020 00:00",0,0
"246",195313,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,195313,2020-03-13 01:00:00,"01058","24.03.2020 00:00",0,0
"247",195314,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,195314,2020-03-16 01:00:00,"01058","24.03.2020 00:00",0,0
"248",195315,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,195315,2020-03-18 01:00:00,"01058","24.03.2020 00:00",0,0
"249",195316,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,195316,2020-03-20 01:00:00,"01058","24.03.2020 00:00",0,0
"250",195317,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",2,0,195317,2020-03-21 01:00:00,"01058","24.03.2020 00:00",0,0
"251",195318,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",2,0,195318,2020-03-23 01:00:00,"01058","24.03.2020 00:00",1,0
"252",195319,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",2,0,195319,2020-03-12 01:00:00,"01058","24.03.2020 00:00",0,0
"253",195320,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,195320,2020-03-13 01:00:00,"01058","24.03.2020 00:00",0,0
"254",195321,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,195321,2020-03-17 01:00:00,"01058","24.03.2020 00:00",0,0
"255",195322,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,195322,2020-03-18 01:00:00,"01058","24.03.2020 00:00",0,0
"256",195323,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,195323,2020-03-20 01:00:00,"01058","24.03.2020 00:00",0,0
"257",195324,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A80+","M",1,0,195324,2020-03-22 01:00:00,"01058","24.03.2020 00:00",0,0
"258",195325,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A80+","W",1,0,195325,2020-03-19 01:00:00,"01058","24.03.2020 00:00",0,0
"259",195326,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A80+","W",1,0,195326,2020-03-23 01:00:00,"01058","24.03.2020 00:00",1,0
"260",195327,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","M",2,0,195327,2020-03-15 01:00:00,"01059","24.03.2020 00:00",0,0
"261",195328,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","M",1,0,195328,2020-03-17 01:00:00,"01059","24.03.2020 00:00",0,0
"262",195329,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","W",1,0,195329,2020-03-15 01:00:00,"01059","24.03.2020 00:00",0,0
"263",195330,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A15-A34","W",1,0,195330,2020-03-16 01:00:00,"01059","24.03.2020 00:00",0,0
"264",195331,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A15-A34","W",2,0,195331,2020-03-22 01:00:00,"01059","24.03.2020 00:00",0,0
"265",195332,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,195332,2020-03-11 01:00:00,"01059","24.03.2020 00:00",0,0
"266",195333,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",2,0,195333,2020-03-12 01:00:00,"01059","24.03.2020 00:00",0,0
"267",195334,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",2,0,195334,2020-03-13 01:00:00,"01059","24.03.2020 00:00",0,0
"268",195335,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",4,0,195335,2020-03-14 01:00:00,"01059","24.03.2020 00:00",0,0
"269",195336,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,195336,2020-03-18 01:00:00,"01059","24.03.2020 00:00",0,0
"270",195337,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,195337,2020-03-20 01:00:00,"01059","24.03.2020 00:00",0,0
"271",195338,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,195338,2020-03-21 01:00:00,"01059","24.03.2020 00:00",0,0
"272",195339,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,195339,2020-03-22 01:00:00,"01059","24.03.2020 00:00",0,0
"273",195340,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,195340,2020-03-13 01:00:00,"01059","24.03.2020 00:00",0,0
"274",195341,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,195341,2020-03-14 01:00:00,"01059","24.03.2020 00:00",0,0
"275",195342,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",2,0,195342,2020-03-15 01:00:00,"01059","24.03.2020 00:00",0,0
"276",195343,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,195343,2020-03-19 01:00:00,"01059","24.03.2020 00:00",0,0
"277",195344,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A60-A79","M",1,0,195344,2020-03-18 01:00:00,"01059","24.03.2020 00:00",0,0
"278",195345,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A60-A79","M",1,0,195345,2020-03-23 01:00:00,"01059","24.03.2020 00:00",1,0
"279",195346,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A60-A79","W",1,0,195346,2020-03-18 01:00:00,"01059","24.03.2020 00:00",0,0
"280",195347,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A80+","M",1,0,195347,2020-03-19 01:00:00,"01059","24.03.2020 00:00",0,0
"281",195348,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,195348,2020-03-16 01:00:00,"01060","24.03.2020 00:00",0,0
"282",195349,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,195349,2020-03-17 01:00:00,"01060","24.03.2020 00:00",0,0
"283",195350,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,195350,2020-03-19 01:00:00,"01060","24.03.2020 00:00",0,0
"284",195351,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,195351,2020-03-21 01:00:00,"01060","24.03.2020 00:00",0,0
"285",195352,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,195352,2020-03-22 01:00:00,"01060","24.03.2020 00:00",0,0
"286",195353,1,"Schleswig-Holstein","LK Segeberg","A15-A34","W",2,0,195353,2020-03-20 01:00:00,"01060","24.03.2020 00:00",0,0
"287",195354,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,195354,2020-03-12 01:00:00,"01060","24.03.2020 00:00",0,0
"288",195355,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",2,0,195355,2020-03-14 01:00:00,"01060","24.03.2020 00:00",0,0
"289",195356,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",2,0,195356,2020-03-16 01:00:00,"01060","24.03.2020 00:00",0,0
"290",195357,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,195357,2020-03-17 01:00:00,"01060","24.03.2020 00:00",0,0
"291",195358,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,195358,2020-03-18 01:00:00,"01060","24.03.2020 00:00",0,0
"292",195359,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,195359,2020-03-19 01:00:00,"01060","24.03.2020 00:00",0,0
"293",195360,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",3,0,195360,2020-03-20 01:00:00,"01060","24.03.2020 00:00",0,0
"294",195361,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",1,0,195361,2020-03-16 01:00:00,"01060","24.03.2020 00:00",0,0
"295",195362,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",1,0,195362,2020-03-18 01:00:00,"01060","24.03.2020 00:00",0,0
"296",195363,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",2,0,195363,2020-03-19 01:00:00,"01060","24.03.2020 00:00",0,0
"297",195364,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",1,0,195364,2020-02-28 01:00:00,"01060","24.03.2020 00:00",0,0
"298",195365,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",1,0,195365,2020-03-17 01:00:00,"01060","24.03.2020 00:00",0,0
"299",195366,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",2,0,195366,2020-03-18 01:00:00,"01060","24.03.2020 00:00",0,0
"300",195367,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,195367,2020-03-06 01:00:00,"01060","24.03.2020 00:00",0,0
"301",195368,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,195368,2020-03-12 01:00:00,"01060","24.03.2020 00:00",0,0
"302",195369,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,195369,2020-03-17 01:00:00,"01060","24.03.2020 00:00",0,0
"303",195370,1,"Schleswig-Holstein","LK Segeberg","A80+","M",1,0,195370,2020-03-21 01:00:00,"01060","24.03.2020 00:00",0,0
"304",195371,1,"Schleswig-Holstein","LK Steinburg","A15-A34","M",1,0,195371,2020-03-14 01:00:00,"01061","24.03.2020 00:00",0,0
"305",195372,1,"Schleswig-Holstein","LK Steinburg","A15-A34","M",1,0,195372,2020-03-19 01:00:00,"01061","24.03.2020 00:00",0,0
"306",195373,1,"Schleswig-Holstein","LK Steinburg","A15-A34","M",2,0,195373,2020-03-23 01:00:00,"01061","24.03.2020 00:00",1,0
"307",195374,1,"Schleswig-Holstein","LK Steinburg","A15-A34","W",1,0,195374,2020-03-19 01:00:00,"01061","24.03.2020 00:00",0,0
"308",195375,1,"Schleswig-Holstein","LK Steinburg","A15-A34","W",2,0,195375,2020-03-20 01:00:00,"01061","24.03.2020 00:00",0,0
"309",195376,1,"Schleswig-Holstein","LK Steinburg","A15-A34","W",3,0,195376,2020-03-23 01:00:00,"01061","24.03.2020 00:00",1,0
"310",195377,1,"Schleswig-Holstein","LK Steinburg","A35-A59","M",1,0,195377,2020-03-19 01:00:00,"01061","24.03.2020 00:00",0,0
"311",195378,1,"Schleswig-Holstein","LK Steinburg","A35-A59","M",1,0,195378,2020-03-20 01:00:00,"01061","24.03.2020 00:00",0,0
"312",195379,1,"Schleswig-Holstein","LK Steinburg","A35-A59","M",1,0,195379,2020-03-23 01:00:00,"01061","24.03.2020 00:00",1,0
"313",195380,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",2,0,195380,2020-03-13 01:00:00,"01061","24.03.2020 00:00",0,0
"314",195381,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",2,0,195381,2020-03-20 01:00:00,"01061","24.03.2020 00:00",0,0
"315",195382,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",1,0,195382,2020-03-23 01:00:00,"01061","24.03.2020 00:00",1,0
"316",195383,1,"Schleswig-Holstein","LK Steinburg","A60-A79","M",1,0,195383,2020-03-19 01:00:00,"01061","24.03.2020 00:00",0,0
"317",195384,1,"Schleswig-Holstein","LK Stormarn","A05-A14","M",1,0,195384,2020-03-17 01:00:00,"01062","24.03.2020 00:00",0,0
"318",195385,1,"Schleswig-Holstein","LK Stormarn","A05-A14","M",1,0,195385,2020-03-21 01:00:00,"01062","24.03.2020 00:00",0,0
"319",195386,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,195386,2020-03-12 01:00:00,"01062","24.03.2020 00:00",0,0
"320",195387,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,195387,2020-03-17 01:00:00,"01062","24.03.2020 00:00",1,0
"321",195388,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,195388,2020-03-19 01:00:00,"01062","24.03.2020 00:00",0,0
"322",195389,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,195389,2020-03-20 01:00:00,"01062","24.03.2020 00:00",0,0
"323",195390,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",2,0,195390,2020-03-16 01:00:00,"01062","24.03.2020 00:00",0,0
"324",195391,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,195391,2020-03-19 01:00:00,"01062","24.03.2020 00:00",0,0
"325",195392,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,195392,2020-03-19 01:00:00,"01062","24.03.2020 00:00",1,0
"326",195393,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",2,0,195393,2020-03-20 01:00:00,"01062","24.03.2020 00:00",0,0
"327",195394,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,195394,2020-03-21 01:00:00,"01062","24.03.2020 00:00",0,0
"328",195395,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,195395,2020-03-22 01:00:00,"01062","24.03.2020 00:00",1,0
"329",195396,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195396,2020-03-12 01:00:00,"01062","24.03.2020 00:00",0,0
"330",195397,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,195397,2020-03-13 01:00:00,"01062","24.03.2020 00:00",0,0
"331",195398,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195398,2020-03-14 01:00:00,"01062","24.03.2020 00:00",0,0
"332",195399,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195399,2020-03-15 01:00:00,"01062","24.03.2020 00:00",1,0
"333",195400,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195400,2020-03-16 01:00:00,"01062","24.03.2020 00:00",1,0
"334",195401,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195401,2020-03-17 01:00:00,"01062","24.03.2020 00:00",1,0
"335",195402,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,195402,2020-03-18 01:00:00,"01062","24.03.2020 00:00",0,0
"336",195403,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195403,2020-03-19 01:00:00,"01062","24.03.2020 00:00",1,0
"337",195404,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195404,2020-03-20 01:00:00,"01062","24.03.2020 00:00",0,0
"338",195405,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,195405,2020-03-21 01:00:00,"01062","24.03.2020 00:00",0,0
"339",195406,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,195406,2020-03-21 01:00:00,"01062","24.03.2020 00:00",1,0
"340",195407,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,195407,2020-03-13 01:00:00,"01062","24.03.2020 00:00",0,0
"341",195408,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,195408,2020-03-16 01:00:00,"01062","24.03.2020 00:00",1,0
"342",195409,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,195409,2020-03-17 01:00:00,"01062","24.03.2020 00:00",0,0
"343",195410,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,195410,2020-03-18 01:00:00,"01062","24.03.2020 00:00",1,0
"344",195411,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",2,0,195411,2020-03-20 01:00:00,"01062","24.03.2020 00:00",0,0
"345",195412,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",4,0,195412,2020-03-21 01:00:00,"01062","24.03.2020 00:00",0,0
"346",195413,1,"Schleswig-Holstein","LK Stormarn","A60-A79","M",2,0,195413,2020-03-19 01:00:00,"01062","24.03.2020 00:00",0,0
"347",195414,1,"Schleswig-Holstein","LK Stormarn","A60-A79","M",1,0,195414,2020-03-19 01:00:00,"01062","24.03.2020 00:00",1,0
"348",195415,1,"Schleswig-Holstein","LK Stormarn","A60-A79","M",1,0,195415,2020-03-21 01:00:00,"01062","24.03.2020 00:00",0,0
"349",195416,1,"Schleswig-Holstein","LK Stormarn","A60-A79","M",1,0,195416,2020-03-22 01:00:00,"01062","24.03.2020 00:00",1,0
