"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand"
"5622",169021,9,"Bayern","LK Dachau","A35-A59","W",2,0,169021,2020-03-13 01:00:00,"09174","22.03.2020 00:00"
"5623",169022,9,"Bayern","LK Dachau","A35-A59","W",1,0,169022,2020-03-14 01:00:00,"09174","22.03.2020 00:00"
"5624",169023,9,"Bayern","LK Dachau","A35-A59","W",1,0,169023,2020-03-15 01:00:00,"09174","22.03.2020 00:00"
"5625",169024,9,"Bayern","LK Dachau","A35-A59","W",3,0,169024,2020-03-18 01:00:00,"09174","22.03.2020 00:00"
"5626",169025,9,"Bayern","LK Dachau","A60-A79","M",1,0,169025,2020-03-12 01:00:00,"09174","22.03.2020 00:00"
"5627",169026,9,"Bayern","LK Dachau","A60-A79","M",3,0,169026,2020-03-18 01:00:00,"09174","22.03.2020 00:00"
"5628",169027,9,"Bayern","LK Dachau","A60-A79","M",2,0,169027,2020-03-19 01:00:00,"09174","22.03.2020 00:00"
"5629",169028,9,"Bayern","LK Dachau","A60-A79","W",1,0,169028,2020-03-13 01:00:00,"09174","22.03.2020 00:00"
"5630",169029,9,"Bayern","LK Dachau","A60-A79","W",3,0,169029,2020-03-18 01:00:00,"09174","22.03.2020 00:00"
"5631",169030,9,"Bayern","LK Dachau","A60-A79","W",1,0,169030,2020-03-19 01:00:00,"09174","22.03.2020 00:00"
"5632",169031,9,"Bayern","LK Dachau","A80+","M",1,0,169031,2020-03-18 01:00:00,"09174","22.03.2020 00:00"
"5633",169032,9,"Bayern","LK Dachau","A80+","M",1,0,169032,2020-03-19 01:00:00,"09174","22.03.2020 00:00"
"5634",169033,9,"Bayern","LK Dachau","A80+","W",1,0,169033,2020-03-11 01:00:00,"09174","22.03.2020 00:00"
"5635",169034,9,"Bayern","LK Ebersberg","A00-A04","M",1,0,169034,2020-03-19 01:00:00,"09175","22.03.2020 00:00"
"5636",169035,9,"Bayern","LK Ebersberg","A05-A14","W",1,0,169035,2020-03-08 01:00:00,"09175","22.03.2020 00:00"
"5637",169036,9,"Bayern","LK Ebersberg","A15-A34","M",1,0,169036,2020-03-03 01:00:00,"09175","22.03.2020 00:00"
"5638",169037,9,"Bayern","LK Ebersberg","A15-A34","M",1,0,169037,2020-03-06 01:00:00,"09175","22.03.2020 00:00"
"5639",169038,9,"Bayern","LK Ebersberg","A15-A34","M",1,0,169038,2020-03-10 01:00:00,"09175","22.03.2020 00:00"
"5640",169039,9,"Bayern","LK Ebersberg","A15-A34","M",1,0,169039,2020-03-12 01:00:00,"09175","22.03.2020 00:00"
"5641",169040,9,"Bayern","LK Ebersberg","A15-A34","W",2,0,169040,2020-03-09 01:00:00,"09175","22.03.2020 00:00"
"5642",169041,9,"Bayern","LK Ebersberg","A15-A34","W",1,0,169041,2020-03-10 01:00:00,"09175","22.03.2020 00:00"
"5643",169042,9,"Bayern","LK Ebersberg","A15-A34","W",2,0,169042,2020-03-16 01:00:00,"09175","22.03.2020 00:00"
"5644",169043,9,"Bayern","LK Ebersberg","A15-A34","W",2,0,169043,2020-03-18 01:00:00,"09175","22.03.2020 00:00"
"5645",169044,9,"Bayern","LK Ebersberg","A15-A34","W",1,0,169044,2020-03-20 01:00:00,"09175","22.03.2020 00:00"
"5646",169045,9,"Bayern","LK Ebersberg","A35-A59","M",1,0,169045,2020-03-02 01:00:00,"09175","22.03.2020 00:00"
"5647",169046,9,"Bayern","LK Ebersberg","A35-A59","M",1,0,169046,2020-03-06 01:00:00,"09175","22.03.2020 00:00"
"5648",169047,9,"Bayern","LK Ebersberg","A35-A59","M",1,0,169047,2020-03-07 01:00:00,"09175","22.03.2020 00:00"
"5649",169048,9,"Bayern","LK Ebersberg","A35-A59","M",2,0,169048,2020-03-10 01:00:00,"09175","22.03.2020 00:00"
"5650",169049,9,"Bayern","LK Ebersberg","A35-A59","M",3,0,169049,2020-03-12 01:00:00,"09175","22.03.2020 00:00"
"5651",169050,9,"Bayern","LK Ebersberg","A35-A59","M",3,0,169050,2020-03-13 01:00:00,"09175","22.03.2020 00:00"
"5652",169051,9,"Bayern","LK Ebersberg","A35-A59","M",2,0,169051,2020-03-15 01:00:00,"09175","22.03.2020 00:00"
"5653",169052,9,"Bayern","LK Ebersberg","A35-A59","M",1,0,169052,2020-03-16 01:00:00,"09175","22.03.2020 00:00"
"5654",169053,9,"Bayern","LK Ebersberg","A35-A59","W",1,0,169053,2020-03-06 01:00:00,"09175","22.03.2020 00:00"
"5655",169054,9,"Bayern","LK Ebersberg","A35-A59","W",1,0,169054,2020-03-08 01:00:00,"09175","22.03.2020 00:00"
"5656",169055,9,"Bayern","LK Ebersberg","A35-A59","W",1,0,169055,2020-03-10 01:00:00,"09175","22.03.2020 00:00"
"5657",169056,9,"Bayern","LK Ebersberg","A35-A59","W",1,0,169056,2020-03-15 01:00:00,"09175","22.03.2020 00:00"
"5658",169057,9,"Bayern","LK Ebersberg","A35-A59","W",2,0,169057,2020-03-16 01:00:00,"09175","22.03.2020 00:00"
"5659",169058,9,"Bayern","LK Ebersberg","A35-A59","W",3,0,169058,2020-03-17 01:00:00,"09175","22.03.2020 00:00"
"5660",169059,9,"Bayern","LK Ebersberg","A35-A59","W",3,0,169059,2020-03-18 01:00:00,"09175","22.03.2020 00:00"
"5661",169060,9,"Bayern","LK Ebersberg","A35-A59","W",4,0,169060,2020-03-20 01:00:00,"09175","22.03.2020 00:00"
"5662",169061,9,"Bayern","LK Ebersberg","A60-A79","M",1,0,169061,2020-03-13 01:00:00,"09175","22.03.2020 00:00"
"5663",169062,9,"Bayern","LK Ebersberg","A60-A79","M",1,0,169062,2020-03-18 01:00:00,"09175","22.03.2020 00:00"
"5664",169063,9,"Bayern","LK Ebersberg","A60-A79","M",3,0,169063,2020-03-20 01:00:00,"09175","22.03.2020 00:00"
"5665",169064,9,"Bayern","LK Ebersberg","A60-A79","W",1,0,169064,2020-03-18 01:00:00,"09175","22.03.2020 00:00"
"5666",169065,9,"Bayern","LK Ebersberg","A80+","M",1,0,169065,2020-03-19 01:00:00,"09175","22.03.2020 00:00"
"5667",169066,9,"Bayern","LK Eichstätt","A00-A04","W",1,0,169066,2020-03-21 01:00:00,"09176","22.03.2020 00:00"
"5668",169067,9,"Bayern","LK Eichstätt","A05-A14","M",1,0,169067,2020-03-19 01:00:00,"09176","22.03.2020 00:00"
"5669",169068,9,"Bayern","LK Eichstätt","A15-A34","M",1,0,169068,2020-03-17 01:00:00,"09176","22.03.2020 00:00"
"5670",169069,9,"Bayern","LK Eichstätt","A15-A34","M",1,0,169069,2020-03-18 01:00:00,"09176","22.03.2020 00:00"
"5671",169070,9,"Bayern","LK Eichstätt","A15-A34","M",2,0,169070,2020-03-19 01:00:00,"09176","22.03.2020 00:00"
"5672",169071,9,"Bayern","LK Eichstätt","A15-A34","W",2,0,169071,2020-03-21 01:00:00,"09176","22.03.2020 00:00"
"5673",169072,9,"Bayern","LK Eichstätt","A35-A59","M",1,0,169072,2020-03-12 01:00:00,"09176","22.03.2020 00:00"
"5674",169073,9,"Bayern","LK Eichstätt","A35-A59","M",1,0,169073,2020-03-18 01:00:00,"09176","22.03.2020 00:00"
"5675",169074,9,"Bayern","LK Eichstätt","A35-A59","M",3,0,169074,2020-03-19 01:00:00,"09176","22.03.2020 00:00"
"5676",169075,9,"Bayern","LK Eichstätt","A35-A59","M",1,0,169075,2020-03-20 01:00:00,"09176","22.03.2020 00:00"
"5677",169076,9,"Bayern","LK Eichstätt","A35-A59","M",3,0,169076,2020-03-21 01:00:00,"09176","22.03.2020 00:00"
"5678",169077,9,"Bayern","LK Eichstätt","A35-A59","W",1,0,169077,2020-03-13 01:00:00,"09176","22.03.2020 00:00"
"5679",169078,9,"Bayern","LK Eichstätt","A35-A59","W",1,0,169078,2020-03-18 01:00:00,"09176","22.03.2020 00:00"
"5680",169079,9,"Bayern","LK Eichstätt","A35-A59","W",1,0,169079,2020-03-19 01:00:00,"09176","22.03.2020 00:00"
"5681",169080,9,"Bayern","LK Eichstätt","A35-A59","W",1,0,169080,2020-03-20 01:00:00,"09176","22.03.2020 00:00"
"5682",169081,9,"Bayern","LK Eichstätt","A35-A59","W",3,0,169081,2020-03-21 01:00:00,"09176","22.03.2020 00:00"
"5683",169082,9,"Bayern","LK Erding","A05-A14","M",1,0,169082,2020-03-11 01:00:00,"09177","22.03.2020 00:00"
"5684",169083,9,"Bayern","LK Erding","A05-A14","W",1,0,169083,2020-03-11 01:00:00,"09177","22.03.2020 00:00"
"5685",169084,9,"Bayern","LK Erding","A15-A34","M",1,0,169084,2020-03-11 01:00:00,"09177","22.03.2020 00:00"
"5686",169085,9,"Bayern","LK Erding","A15-A34","M",1,0,169085,2020-03-13 01:00:00,"09177","22.03.2020 00:00"
"5687",169086,9,"Bayern","LK Erding","A15-A34","M",1,0,169086,2020-03-17 01:00:00,"09177","22.03.2020 00:00"
"5688",169087,9,"Bayern","LK Erding","A15-A34","M",1,0,169087,2020-03-18 01:00:00,"09177","22.03.2020 00:00"
"5689",169088,9,"Bayern","LK Erding","A15-A34","M",1,0,169088,2020-03-19 01:00:00,"09177","22.03.2020 00:00"
"5690",169089,9,"Bayern","LK Erding","A15-A34","M",5,0,169089,2020-03-20 01:00:00,"09177","22.03.2020 00:00"
"5691",169090,9,"Bayern","LK Erding","A15-A34","W",1,0,169090,2020-03-13 01:00:00,"09177","22.03.2020 00:00"
"5692",169091,9,"Bayern","LK Erding","A15-A34","W",2,0,169091,2020-03-18 01:00:00,"09177","22.03.2020 00:00"
"5693",169092,9,"Bayern","LK Erding","A15-A34","W",3,0,169092,2020-03-19 01:00:00,"09177","22.03.2020 00:00"
"5694",169093,9,"Bayern","LK Erding","A35-A59","M",1,0,169093,2020-03-09 01:00:00,"09177","22.03.2020 00:00"
"5695",169094,9,"Bayern","LK Erding","A35-A59","M",1,0,169094,2020-03-13 01:00:00,"09177","22.03.2020 00:00"
"5696",169095,9,"Bayern","LK Erding","A35-A59","M",1,0,169095,2020-03-17 01:00:00,"09177","22.03.2020 00:00"
"5697",169096,9,"Bayern","LK Erding","A35-A59","M",6,0,169096,2020-03-19 01:00:00,"09177","22.03.2020 00:00"
"5698",169097,9,"Bayern","LK Erding","A35-A59","M",6,0,169097,2020-03-20 01:00:00,"09177","22.03.2020 00:00"
"5699",169098,9,"Bayern","LK Erding","A35-A59","W",1,0,169098,2020-03-09 01:00:00,"09177","22.03.2020 00:00"
"5700",169099,9,"Bayern","LK Erding","A35-A59","W",1,0,169099,2020-03-11 01:00:00,"09177","22.03.2020 00:00"
"5701",169100,9,"Bayern","LK Erding","A35-A59","W",1,0,169100,2020-03-18 01:00:00,"09177","22.03.2020 00:00"
"5702",169101,9,"Bayern","LK Erding","A35-A59","W",1,0,169101,2020-03-19 01:00:00,"09177","22.03.2020 00:00"
"5703",169102,9,"Bayern","LK Erding","A35-A59","W",2,0,169102,2020-03-20 01:00:00,"09177","22.03.2020 00:00"
"5704",169103,9,"Bayern","LK Erding","A60-A79","M",1,0,169103,2020-03-09 01:00:00,"09177","22.03.2020 00:00"
"5705",169104,9,"Bayern","LK Erding","A60-A79","M",1,0,169104,2020-03-17 01:00:00,"09177","22.03.2020 00:00"
"5706",169105,9,"Bayern","LK Erding","A60-A79","M",1,0,169105,2020-03-18 01:00:00,"09177","22.03.2020 00:00"
"5707",169106,9,"Bayern","LK Erding","A60-A79","M",2,0,169106,2020-03-19 01:00:00,"09177","22.03.2020 00:00"
"5708",169107,9,"Bayern","LK Erding","A80+","W",1,0,169107,2020-03-18 01:00:00,"09177","22.03.2020 00:00"
"5709",169108,9,"Bayern","LK Freising","A00-A04","M",1,0,169108,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5710",169109,9,"Bayern","LK Freising","A05-A14","M",1,0,169109,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5711",169110,9,"Bayern","LK Freising","A05-A14","M",1,0,169110,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5712",169111,9,"Bayern","LK Freising","A05-A14","M",1,0,169111,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5713",169112,9,"Bayern","LK Freising","A05-A14","M",1,0,169112,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5714",169113,9,"Bayern","LK Freising","A05-A14","M",1,0,169113,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5715",169114,9,"Bayern","LK Freising","A05-A14","M",1,0,169114,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5716",169115,9,"Bayern","LK Freising","A05-A14","W",1,0,169115,2020-03-08 01:00:00,"09178","22.03.2020 00:00"
"5717",169116,9,"Bayern","LK Freising","A05-A14","W",2,0,169116,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5718",169117,9,"Bayern","LK Freising","A05-A14","W",1,0,169117,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5719",169118,9,"Bayern","LK Freising","A05-A14","W",1,0,169118,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5720",169119,9,"Bayern","LK Freising","A05-A14","W",1,0,169119,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5721",169120,9,"Bayern","LK Freising","A15-A34","M",1,0,169120,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5722",169121,9,"Bayern","LK Freising","A15-A34","M",2,0,169121,2020-03-08 01:00:00,"09178","22.03.2020 00:00"
"5723",169122,9,"Bayern","LK Freising","A15-A34","M",1,0,169122,2020-03-09 01:00:00,"09178","22.03.2020 00:00"
"5724",169123,9,"Bayern","LK Freising","A15-A34","M",1,0,169123,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5725",169124,9,"Bayern","LK Freising","A15-A34","M",2,0,169124,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5726",169125,9,"Bayern","LK Freising","A15-A34","M",4,0,169125,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5727",169126,9,"Bayern","LK Freising","A15-A34","M",2,0,169126,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5728",169127,9,"Bayern","LK Freising","A15-A34","M",5,0,169127,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5729",169128,9,"Bayern","LK Freising","A15-A34","M",1,0,169128,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5730",169129,9,"Bayern","LK Freising","A15-A34","M",2,0,169129,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5731",169130,9,"Bayern","LK Freising","A15-A34","W",4,0,169130,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5732",169131,9,"Bayern","LK Freising","A15-A34","W",1,0,169131,2020-03-08 01:00:00,"09178","22.03.2020 00:00"
"5733",169132,9,"Bayern","LK Freising","A15-A34","W",1,0,169132,2020-03-09 01:00:00,"09178","22.03.2020 00:00"
"5734",169133,9,"Bayern","LK Freising","A15-A34","W",2,0,169133,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5735",169134,9,"Bayern","LK Freising","A15-A34","W",2,0,169134,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5736",169135,9,"Bayern","LK Freising","A15-A34","W",2,0,169135,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5737",169136,9,"Bayern","LK Freising","A15-A34","W",3,0,169136,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5738",169137,9,"Bayern","LK Freising","A15-A34","W",5,0,169137,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5739",169138,9,"Bayern","LK Freising","A15-A34","W",1,0,169138,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5740",169139,9,"Bayern","LK Freising","A15-A34","W",1,0,169139,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5741",169140,9,"Bayern","LK Freising","A35-A59","M",1,0,169140,2020-03-01 01:00:00,"09178","22.03.2020 00:00"
"5742",169141,9,"Bayern","LK Freising","A35-A59","M",1,0,169141,2020-03-04 01:00:00,"09178","22.03.2020 00:00"
"5743",169142,9,"Bayern","LK Freising","A35-A59","M",7,0,169142,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5744",169143,9,"Bayern","LK Freising","A35-A59","M",1,0,169143,2020-03-07 01:00:00,"09178","22.03.2020 00:00"
"5745",169144,9,"Bayern","LK Freising","A35-A59","M",4,0,169144,2020-03-08 01:00:00,"09178","22.03.2020 00:00"
"5746",169145,9,"Bayern","LK Freising","A35-A59","M",3,0,169145,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5747",169146,9,"Bayern","LK Freising","A35-A59","M",1,0,169146,2020-03-13 01:00:00,"09178","22.03.2020 00:00"
"5748",169147,9,"Bayern","LK Freising","A35-A59","M",6,0,169147,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5749",169148,9,"Bayern","LK Freising","A35-A59","M",2,0,169148,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5750",169149,9,"Bayern","LK Freising","A35-A59","M",5,0,169149,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5751",169150,9,"Bayern","LK Freising","A35-A59","M",4,0,169150,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5752",169151,9,"Bayern","LK Freising","A35-A59","M",2,0,169151,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5753",169152,9,"Bayern","LK Freising","A35-A59","M",8,0,169152,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5754",169153,9,"Bayern","LK Freising","A35-A59","M",12,0,169153,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5755",169154,9,"Bayern","LK Freising","A35-A59","unbekannt",1,0,169154,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5756",169155,9,"Bayern","LK Freising","A35-A59","W",1,0,169155,2020-02-12 01:00:00,"09178","22.03.2020 00:00"
"5757",169156,9,"Bayern","LK Freising","A35-A59","W",2,0,169156,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5758",169157,9,"Bayern","LK Freising","A35-A59","W",2,0,169157,2020-03-07 01:00:00,"09178","22.03.2020 00:00"
"5759",169158,9,"Bayern","LK Freising","A35-A59","W",2,0,169158,2020-03-08 01:00:00,"09178","22.03.2020 00:00"
"5760",169159,9,"Bayern","LK Freising","A35-A59","W",2,0,169159,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5761",169160,9,"Bayern","LK Freising","A35-A59","W",6,0,169160,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5762",169161,9,"Bayern","LK Freising","A35-A59","W",9,0,169161,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5763",169162,9,"Bayern","LK Freising","A35-A59","W",4,0,169162,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5764",169163,9,"Bayern","LK Freising","A35-A59","W",3,0,169163,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5765",169164,9,"Bayern","LK Freising","A35-A59","W",4,0,169164,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5766",169165,9,"Bayern","LK Freising","A35-A59","W",3,0,169165,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5767",169166,9,"Bayern","LK Freising","A35-A59","W",11,0,169166,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5768",169167,9,"Bayern","LK Freising","A60-A79","M",1,0,169167,2020-03-05 01:00:00,"09178","22.03.2020 00:00"
"5769",169168,9,"Bayern","LK Freising","A60-A79","M",1,0,169168,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5770",169169,9,"Bayern","LK Freising","A60-A79","M",1,0,169169,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5771",169170,9,"Bayern","LK Freising","A60-A79","M",1,0,169170,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5772",169171,9,"Bayern","LK Freising","A60-A79","M",3,0,169171,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5773",169172,9,"Bayern","LK Freising","A60-A79","M",1,0,169172,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5774",169173,9,"Bayern","LK Freising","A60-A79","M",6,0,169173,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5775",169174,9,"Bayern","LK Freising","A60-A79","M",1,0,169174,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5776",169175,9,"Bayern","LK Freising","A60-A79","M",5,0,169175,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5777",169176,9,"Bayern","LK Freising","A60-A79","W",1,0,169176,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5778",169177,9,"Bayern","LK Freising","A60-A79","W",1,0,169177,2020-03-10 01:00:00,"09178","22.03.2020 00:00"
"5779",169178,9,"Bayern","LK Freising","A60-A79","W",1,0,169178,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5780",169179,9,"Bayern","LK Freising","A60-A79","W",2,0,169179,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5781",169180,9,"Bayern","LK Freising","A60-A79","W",2,0,169180,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5782",169181,9,"Bayern","LK Freising","A60-A79","W",2,0,169181,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5783",169182,9,"Bayern","LK Freising","A60-A79","W",2,0,169182,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5784",169183,9,"Bayern","LK Freising","A60-A79","W",5,0,169183,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5785",169184,9,"Bayern","LK Freising","A80+","M",1,0,169184,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5786",169185,9,"Bayern","LK Freising","A80+","M",1,0,169185,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5787",169186,9,"Bayern","LK Freising","A80+","M",1,1,169186,2020-03-19 01:00:00,"09178","22.03.2020 00:00"
"5788",169187,9,"Bayern","LK Freising","A80+","M",1,0,169187,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5789",169188,9,"Bayern","LK Freising","A80+","W",1,0,169188,2020-03-06 01:00:00,"09178","22.03.2020 00:00"
"5790",169189,9,"Bayern","LK Freising","A80+","W",2,1,169189,2020-03-14 01:00:00,"09178","22.03.2020 00:00"
"5791",169190,9,"Bayern","LK Freising","A80+","W",1,0,169190,2020-03-17 01:00:00,"09178","22.03.2020 00:00"
"5792",169191,9,"Bayern","LK Freising","A80+","W",1,0,169191,2020-03-18 01:00:00,"09178","22.03.2020 00:00"
"5793",169192,9,"Bayern","LK Freising","A80+","W",1,0,169192,2020-03-20 01:00:00,"09178","22.03.2020 00:00"
"5794",169193,9,"Bayern","LK Freising","A80+","W",1,0,169193,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5795",169194,9,"Bayern","LK Freising","unbekannt","W",1,0,169194,2020-03-16 01:00:00,"09178","22.03.2020 00:00"
"5796",169195,9,"Bayern","LK Freising","unbekannt","W",1,0,169195,2020-03-21 01:00:00,"09178","22.03.2020 00:00"
"5797",169196,9,"Bayern","LK Fürstenfeldbruck","A00-A04","W",1,0,169196,2020-03-14 01:00:00,"09179","22.03.2020 00:00"
"5798",169197,9,"Bayern","LK Fürstenfeldbruck","A05-A14","M",1,0,169197,2020-03-13 01:00:00,"09179","22.03.2020 00:00"
"5799",169198,9,"Bayern","LK Fürstenfeldbruck","A05-A14","M",2,0,169198,2020-03-20 01:00:00,"09179","22.03.2020 00:00"
"5800",169199,9,"Bayern","LK Fürstenfeldbruck","A05-A14","W",1,0,169199,2020-03-13 01:00:00,"09179","22.03.2020 00:00"
"5801",169200,9,"Bayern","LK Fürstenfeldbruck","A05-A14","W",1,0,169200,2020-03-20 01:00:00,"09179","22.03.2020 00:00"
"5802",169201,9,"Bayern","LK Fürstenfeldbruck","A15-A34","M",1,0,169201,2020-01-29 01:00:00,"09179","22.03.2020 00:00"
"5803",169202,9,"Bayern","LK Fürstenfeldbruck","A15-A34","M",1,0,169202,2020-03-11 01:00:00,"09179","22.03.2020 00:00"
"5804",169203,9,"Bayern","LK Fürstenfeldbruck","A15-A34","M",1,0,169203,2020-03-15 01:00:00,"09179","22.03.2020 00:00"
"5805",169204,9,"Bayern","LK Fürstenfeldbruck","A15-A34","M",1,0,169204,2020-03-19 01:00:00,"09179","22.03.2020 00:00"
"5806",169205,9,"Bayern","LK Fürstenfeldbruck","A15-A34","M",3,0,169205,2020-03-20 01:00:00,"09179","22.03.2020 00:00"
"5807",169206,9,"Bayern","LK Fürstenfeldbruck","A15-A34","W",1,0,169206,2020-03-15 01:00:00,"09179","22.03.2020 00:00"
"5808",169207,9,"Bayern","LK Fürstenfeldbruck","A15-A34","W",1,0,169207,2020-03-19 01:00:00,"09179","22.03.2020 00:00"
"5809",169208,9,"Bayern","LK Fürstenfeldbruck","A35-A59","M",1,0,169208,2020-01-31 01:00:00,"09179","22.03.2020 00:00"
"5810",169209,9,"Bayern","LK Fürstenfeldbruck","A35-A59","M",1,0,169209,2020-03-09 01:00:00,"09179","22.03.2020 00:00"
"5811",169210,9,"Bayern","LK Fürstenfeldbruck","A35-A59","M",1,0,169210,2020-03-10 01:00:00,"09179","22.03.2020 00:00"
